AS,diff
44788.0,136.0
44788.0,0.0
44788.0,95.0
44788.0,249.0
44788.0,125.0
44788.0,174.0
44788.0,136.0
44788.0,0.0
44788.0,5022.0
44788.0,20.0
44788.0,0.0
44788.0,0.0
44788.0,249.0
44788.0,125.0
44788.0,39.0
44788.0,39.0
46163.0,288.0
46163.0,528.0
46163.0,2.0
46163.0,113.0
46163.0,288.0
46163.0,1970.0
46163.0,180.0
46163.0,1970.0
46163.0,262.0
46163.0,438.0
46163.0,1470.0
46163.0,727.0
46163.0,1970.0
46163.0,438.0
46163.0,528.0
46163.0,1970.0
46163.0,224.0
46163.0,1061.0
46163.0,940.0
46163.0,597.0
38624.0,5036.0
38624.0,12.0
38624.0,3592.0
38624.0,4031.0
38624.0,1509.0
38624.0,3575.0
38624.0,2963.0
38624.0,2659.0
38624.0,1918.0
38624.0,3583.0
38624.0,5287.0
38624.0,5287.0
38624.0,2775.0
38624.0,12.0
38624.0,5036.0
38624.0,1998.0
38624.0,1509.0
38624.0,7741.0
38624.0,5287.0
38624.0,2963.0
14552.0,0.0
14552.0,2.0
14552.0,1833.0
14552.0,5.0
14552.0,3336.0
14552.0,462.0
14552.0,956.0
14552.0,1457.0
14552.0,3242.0
14552.0,767.0
14552.0,520.0
14552.0,462.0
14552.0,1179.0
14552.0,0.0
14552.0,1175.0
14552.0,875.0
14552.0,1179.0
14552.0,956.0
14552.0,875.0
14552.0,462.0
10156.0,749.0
10156.0,555.0
10156.0,2878.0
10156.0,3191.0
10156.0,755.0
10156.0,755.0
10156.0,953.0
10156.0,1276.0
10156.0,1279.0
10156.0,1555.0
10156.0,1791.0
10156.0,2366.0
10156.0,2093.0
10156.0,637.0
10156.0,360.0
10156.0,2077.0
10156.0,1.0
10156.0,360.0
10156.0,1555.0
10156.0,2647.0
26264.0,3097.0
26264.0,1379.0
26264.0,0.0
26264.0,1549.0
26264.0,1639.0
26264.0,1379.0
26264.0,1549.0
26264.0,2.0
26264.0,1847.0
26264.0,2172.0
26264.0,1809.0
26264.0,5271.0
26264.0,2.0
26264.0,3474.0
26264.0,1277.0
26264.0,1639.0
26264.0,1277.0
26264.0,0.0
26264.0,1646.0
26264.0,0.0
14888.0,559.0
14888.0,506.0
14888.0,1776.0
14888.0,0.0
14888.0,366.0
14888.0,11384.0
14888.0,1470.0
14888.0,366.0
14888.0,804.0
14888.0,2306.0
14888.0,2930.0
14888.0,1957.0
14888.0,5537.0
14888.0,0.0
14888.0,9687.0
13325.0,3675.0
13325.0,11141.0
13325.0,11135.0
13325.0,418.0
13325.0,0.0
13325.0,5.0
13325.0,2379.0
13325.0,6284.0
13325.0,2147.0
13325.0,418.0
13325.0,613.0
13325.0,3620.0
13325.0,2029.0
13325.0,614.0
13325.0,3675.0
13325.0,2029.0
13325.0,2983.0
13325.0,568.0
13325.0,2365.0
13325.0,2365.0
26857.0,634.0
26857.0,367.0
26857.0,0.0
26857.0,367.0
26857.0,2652.0
26857.0,4680.0
26857.0,1477.0
26857.0,86.0
26857.0,2512.0
26857.0,0.0
26857.0,1367.0
26857.0,1589.0
26857.0,367.0
26857.0,3.0
26857.0,936.0
26857.0,1705.0
22886.0,769.0
22886.0,1960.0
22886.0,874.0
22886.0,1138.0
22886.0,744.0
22886.0,1119.0
22886.0,7694.0
22886.0,1844.0
22886.0,12200.0
22886.0,1844.0
22886.0,1119.0
22886.0,3039.0
22886.0,518.0
22886.0,0.0
22886.0,2730.0
22886.0,1138.0
7859.0,44.0
7859.0,73.0
7859.0,290.0
7859.0,622.0
7859.0,161.0
7859.0,161.0
7859.0,622.0
7859.0,28.0
7859.0,20.0
7859.0,44.0
7859.0,26.0
7859.0,0.0
7859.0,162.0
7859.0,622.0
7859.0,26.0
7859.0,186.0
7859.0,622.0
7859.0,290.0
44976.0,514.0
44976.0,370.0
44976.0,95.0
44976.0,6506.0
44976.0,262.0
44976.0,156.0
44976.0,0.0
44976.0,127.0
44976.0,339.0
44976.0,262.0
44976.0,127.0
44976.0,103.0
44976.0,278.0
44976.0,275.0
44976.0,127.0
44976.0,66.0
44976.0,668.0
44976.0,66.0
44976.0,95.0
53492.0,2946.0
53492.0,1430.0
53492.0,2147.0
53492.0,1035.0
53492.0,2147.0
53492.0,9297.0
53492.0,1709.0
53492.0,4250.0
53492.0,3911.0
53492.0,8749.0
53492.0,8023.0
53492.0,3561.0
53492.0,1035.0
53492.0,3016.0
53492.0,0.0
53492.0,3016.0
53492.0,1817.0
202040.0,2664.0
202040.0,1955.0
202040.0,766.0
202040.0,1659.0
202040.0,2893.0
202040.0,766.0
202040.0,4336.0
202040.0,2421.0
202040.0,2947.0
202040.0,1085.0
202040.0,1309.0
202040.0,4336.0
202040.0,1309.0
202040.0,635.0
202040.0,750.0
202040.0,635.0
202040.0,635.0
202040.0,2136.0
202040.0,6.0
202040.0,1474.0
133761.0,22.0
133761.0,3853.0
133761.0,4027.0
133761.0,3505.0
133761.0,10731.0
133761.0,14178.0
133761.0,4338.0
133761.0,4607.0
133761.0,8177.0
133761.0,4259.0
133761.0,9405.0
133761.0,3853.0
133761.0,10068.0
133761.0,8796.0
133761.0,8177.0
133761.0,9405.0
133761.0,4607.0
133761.0,6897.0
133761.0,9405.0
133761.0,6897.0
196963.0,3108.0
196963.0,1179.0
196963.0,2608.0
196963.0,2682.0
196963.0,4288.0
196963.0,3904.0
196963.0,1179.0
196963.0,6290.0
196963.0,9.0
196963.0,2718.0
196963.0,4704.0
196963.0,5500.0
196963.0,3108.0
196963.0,3108.0
196963.0,9.0
196963.0,5500.0
196963.0,3108.0
196963.0,4704.0
196963.0,3108.0
196963.0,3136.0
7146.0,1363.0
7146.0,263.0
7146.0,2417.0
7146.0,267.0
7146.0,353.0
7146.0,0.0
7146.0,5.0
7146.0,2417.0
7146.0,267.0
7146.0,130.0
7146.0,0.0
7146.0,5.0
7146.0,130.0
7146.0,130.0
7146.0,1488.0
7146.0,1114.0
7146.0,130.0
7146.0,3401.0
7146.0,322.0
7146.0,295.0
2129.0,338.0
2129.0,136.0
2129.0,1601.0
2129.0,405.0
2129.0,204.0
2129.0,514.0
2129.0,214.0
2129.0,1307.0
2129.0,405.0
2129.0,161.0
2129.0,405.0
2129.0,1601.0
2129.0,161.0
2129.0,136.0
2129.0,1591.0
2129.0,214.0
2129.0,69.0
2129.0,1062.0
2129.0,214.0
60175.0,3328.0
60175.0,1753.0
60175.0,2920.0
60175.0,2492.0
60175.0,541.0
60175.0,1753.0
60175.0,1115.0
60175.0,0.0
60175.0,404.0
60175.0,555.0
60175.0,555.0
60175.0,1451.0
60175.0,741.0
60175.0,1841.0
60175.0,541.0
60175.0,404.0
60175.0,404.0
60175.0,1605.0
60175.0,392.0
60175.0,2295.0
55904.0,992.0
55904.0,1244.0
55904.0,8138.0
55904.0,3556.0
55904.0,8138.0
55904.0,4532.0
55904.0,7150.0
55904.0,2477.0
55904.0,2477.0
55904.0,8138.0
55904.0,3468.0
55904.0,558.0
55904.0,16.0
55904.0,992.0
55904.0,4532.0
55904.0,2137.0
55904.0,558.0
55904.0,16.0
55904.0,5190.0
55904.0,3468.0
133070.0,766.0
133070.0,1301.0
133070.0,661.0
133070.0,766.0
133070.0,365.0
133070.0,206.0
133070.0,35.0
133070.0,0.0
133070.0,2912.0
133070.0,206.0
133070.0,6.0
133070.0,338.0
133070.0,2083.0
133070.0,661.0
133070.0,2169.0
133070.0,2057.0
133070.0,2876.0
133070.0,496.0
133070.0,108.0
133070.0,2083.0
197083.0,2932.0
197083.0,4923.0
197083.0,1131.0
197083.0,1926.0
197083.0,1926.0
197083.0,2932.0
197083.0,1131.0
197083.0,2116.0
197083.0,10.0
197083.0,3513.0
197083.0,1052.0
197083.0,1926.0
197083.0,2614.0
197083.0,1052.0
197083.0,2932.0
197083.0,1519.0
197083.0,1386.0
197083.0,3470.0
197083.0,1519.0
197083.0,2932.0
12226.0,2.0
12226.0,3378.0
12226.0,1342.0
12226.0,754.0
12226.0,2.0
12226.0,8831.0
12226.0,615.0
12226.0,3324.0
12226.0,2039.0
12226.0,3324.0
12226.0,3500.0
12226.0,4823.0
12226.0,4823.0
12226.0,754.0
12226.0,1342.0
12226.0,534.0
12226.0,615.0
12226.0,1421.0
12226.0,860.0
12226.0,229.0
51525.0,3299.0
51525.0,5.0
51525.0,2278.0
51525.0,1790.0
51525.0,1790.0
51525.0,303.0
51525.0,1813.0
51525.0,1813.0
51525.0,1167.0
51525.0,1784.0
51525.0,1790.0
51525.0,1349.0
51525.0,1349.0
51525.0,1349.0
51525.0,1499.0
51525.0,756.0
51525.0,1813.0
51525.0,1639.0
51525.0,1790.0
7160.0,0.0
7160.0,34.0
7160.0,40.0
7160.0,0.0
7160.0,165.0
7160.0,212.0
7160.0,308.0
7160.0,0.0
7160.0,0.0
7160.0,165.0
7160.0,380.0
7160.0,0.0
7160.0,0.0
7160.0,73.0
7160.0,52.0
7160.0,57.0
7160.0,212.0
7160.0,0.0
7160.0,73.0
7160.0,212.0
8518.0,463.0
8518.0,625.0
8518.0,21.0
8518.0,560.0
8518.0,1353.0
8518.0,0.0
8518.0,463.0
8518.0,1353.0
8518.0,380.0
8518.0,625.0
8518.0,246.0
8518.0,625.0
8518.0,533.0
8518.0,605.0
8518.0,456.0
8518.0,56.0
8518.0,246.0
8518.0,161.0
8518.0,161.0
8518.0,625.0
4986.0,3719.0
4986.0,492.0
4986.0,1518.0
4986.0,1677.0
4986.0,1677.0
4986.0,811.0
4986.0,3515.0
4986.0,2514.0
4986.0,2916.0
4986.0,414.0
4986.0,526.0
4986.0,3625.0
4986.0,496.0
4986.0,2246.0
4986.0,1677.0
4986.0,3515.0
4986.0,2916.0
4986.0,2514.0
44073.0,8046.0
44073.0,13605.0
44073.0,11660.0
44073.0,12973.0
44073.0,11660.0
44073.0,11790.0
44073.0,12973.0
44073.0,15493.0
44073.0,8716.0
44073.0,12973.0
44073.0,11790.0
44073.0,15493.0
44073.0,13195.0
44073.0,13195.0
44073.0,24.0
44073.0,13605.0
44073.0,12322.0
44073.0,9596.0
44073.0,11710.0
44073.0,14125.0
23234.0,3.0
23234.0,521.0
23234.0,0.0
23234.0,521.0
23234.0,303.0
23234.0,722.0
23234.0,646.0
23234.0,10124.0
23234.0,160.0
23234.0,1144.0
23234.0,0.0
23234.0,1097.0
23234.0,35.0
23234.0,223.0
23234.0,303.0
23234.0,177.0
23234.0,35.0
23234.0,171.0
23234.0,521.0
264458.0,1373.0
264458.0,972.0
264458.0,2424.0
264458.0,1462.0
264458.0,1572.0
264458.0,5.0
264458.0,1593.0
264458.0,1373.0
264458.0,1598.0
264458.0,5.0
264458.0,4599.0
264458.0,1572.0
264458.0,5.0
264458.0,2419.0
264458.0,972.0
264458.0,1722.0
264458.0,1373.0
264458.0,2247.0
264458.0,3397.0
264458.0,1462.0
29823.0,250.0
29823.0,8419.0
29823.0,248.0
29823.0,62.0
29823.0,435.0
29823.0,205.0
29823.0,990.0
29823.0,1147.0
29823.0,239.0
29823.0,435.0
29823.0,248.0
29823.0,173.0
29823.0,990.0
29823.0,363.0
29823.0,8909.0
29823.0,205.0
197763.0,1206.0
197763.0,413.0
197763.0,1580.0
197763.0,1525.0
197763.0,1580.0
197763.0,2081.0
197763.0,1424.0
197763.0,572.0
197763.0,572.0
197763.0,1658.0
197763.0,774.0
197763.0,413.0
197763.0,2933.0
197763.0,1950.0
197763.0,2564.0
197763.0,1333.0
197763.0,520.0
197763.0,2081.0
197763.0,774.0
197763.0,2564.0
1443.0,1046.0
1443.0,2050.0
1443.0,804.0
1443.0,1624.0
1443.0,1780.0
1443.0,2.0
1443.0,1241.0
1443.0,3995.0
1443.0,1554.0
1443.0,819.0
1443.0,1624.0
1443.0,4648.0
1443.0,819.0
1443.0,1965.0
1443.0,5403.0
1443.0,0.0
1443.0,4289.0
1443.0,1188.0
1443.0,1780.0
1443.0,0.0
264427.0,1947.0
264427.0,3076.0
264427.0,2739.0
264427.0,8.0
264427.0,915.0
264427.0,2739.0
264427.0,619.0
264427.0,1947.0
264427.0,4967.0
264427.0,2739.0
264427.0,8.0
264427.0,1234.0
264427.0,3076.0
264427.0,1748.0
264427.0,4967.0
264427.0,1519.0
264427.0,619.0
264427.0,3076.0
264427.0,3193.0
264427.0,1379.0
56351.0,4075.0
56351.0,774.0
56351.0,2793.0
56351.0,2432.0
56351.0,4410.0
56351.0,2973.0
56351.0,4353.0
56351.0,1050.0
56351.0,2292.0
56351.0,774.0
56351.0,715.0
56351.0,1853.0
56351.0,1543.0
56351.0,4075.0
56351.0,2973.0
56351.0,4410.0
56351.0,3461.0
56351.0,2514.0
56351.0,2973.0
56351.0,774.0
31824.0,2526.0
31824.0,4211.0
31824.0,2881.0
31824.0,3922.0
31824.0,1748.0
31824.0,3336.0
31824.0,894.0
31824.0,614.0
31824.0,3575.0
31824.0,772.0
31824.0,2024.0
31824.0,7.0
31824.0,1524.0
31824.0,3687.0
31824.0,3336.0
31824.0,7.0
31824.0,2881.0
31824.0,3922.0
31824.0,0.0
31824.0,2526.0
197887.0,1561.0
197887.0,3908.0
197887.0,1319.0
197887.0,338.0
197887.0,5.0
197887.0,1533.0
197887.0,1058.0
197887.0,6774.0
197887.0,1319.0
197887.0,3908.0
197887.0,1533.0
197887.0,6311.0
197887.0,1824.0
197887.0,2364.0
197887.0,1319.0
197887.0,4225.0
197887.0,1441.0
197887.0,1533.0
197887.0,5.0
28747.0,2331.0
28747.0,455.0
28747.0,1311.0
28747.0,2.0
28747.0,884.0
28747.0,6717.0
28747.0,574.0
28747.0,401.0
28747.0,1476.0
28747.0,6238.0
28747.0,1124.0
28747.0,937.0
28747.0,2.0
28747.0,1588.0
28747.0,937.0
28747.0,2.0
28747.0,1311.0
28747.0,1581.0
28747.0,1476.0
28747.0,1779.0
393791.0,4075.0
393791.0,1039.0
393791.0,0.0
393791.0,439.0
393791.0,342.0
393791.0,1149.0
393791.0,1523.0
393791.0,0.0
393791.0,693.0
393791.0,1523.0
393791.0,1391.0
393791.0,4075.0
393791.0,439.0
393791.0,5839.0
393791.0,1039.0
393791.0,342.0
393791.0,0.0
393791.0,1291.0
53567.0,3556.0
53567.0,7072.0
53567.0,4935.0
53567.0,2853.0
53567.0,3114.0
53567.0,4935.0
53567.0,5369.0
53567.0,7072.0
53567.0,6260.0
53567.0,2902.0
53567.0,4002.0
53567.0,7873.0
53567.0,2788.0
53567.0,2638.0
53567.0,2647.0
53567.0,2638.0
53567.0,6260.0
53567.0,2788.0
53567.0,2517.0
53567.0,1189.0
3145.0,396.0
3145.0,9374.0
3145.0,273.0
3145.0,396.0
3145.0,256.0
3145.0,390.0
3145.0,250.0
3145.0,390.0
3145.0,4.0
3145.0,1308.0
3145.0,9886.0
3145.0,1403.0
3145.0,61.0
3145.0,603.0
3145.0,566.0
3145.0,4.0
3145.0,217.0
3145.0,4.0
3321.0,9.0
3321.0,1408.0
3321.0,818.0
3321.0,1758.0
3321.0,2031.0
3321.0,383.0
3321.0,2304.0
3321.0,440.0
3321.0,4037.0
3321.0,383.0
3321.0,2508.0
3321.0,469.0
3321.0,2304.0
3321.0,1370.0
3321.0,2508.0
3321.0,769.0
3321.0,9.0
3321.0,2601.0
3321.0,2620.0
3321.0,769.0
17541.0,2939.0
17541.0,2128.0
17541.0,1161.0
17541.0,9.0
17541.0,7775.0
17541.0,2659.0
17541.0,9.0
17541.0,1776.0
17541.0,1776.0
17541.0,2659.0
17541.0,3702.0
17541.0,1607.0
17541.0,1469.0
17541.0,7775.0
17541.0,2322.0
17541.0,1570.0
17541.0,1706.0
17541.0,1452.0
17541.0,2249.0
17541.0,1161.0
22794.0,2167.0
22794.0,0.0
22794.0,10882.0
22794.0,1481.0
22794.0,805.0
22794.0,577.0
22794.0,10172.0
22794.0,760.0
22794.0,1195.0
22794.0,0.0
22794.0,258.0
22794.0,205.0
22794.0,528.0
22794.0,12016.0
22794.0,10235.0
22794.0,760.0
22794.0,258.0
22794.0,226.0
22794.0,1566.0
132264.0,4248.0
132264.0,6871.0
132264.0,2823.0
132264.0,4248.0
132264.0,3087.0
132264.0,10598.0
132264.0,3087.0
132264.0,2823.0
132264.0,5885.0
132264.0,7641.0
132264.0,7641.0
132264.0,9686.0
132264.0,9686.0
132264.0,8894.0
132264.0,7641.0
132264.0,6098.0
132264.0,6098.0
132264.0,11332.0
132264.0,11332.0
132264.0,4150.0
393856.0,181.0
393856.0,0.0
393856.0,4.0
393856.0,0.0
393856.0,702.0
393856.0,810.0
393856.0,58.0
393856.0,181.0
393856.0,0.0
393856.0,1888.0
393856.0,669.0
393856.0,1184.0
393856.0,810.0
393856.0,702.0
393856.0,1327.0
393856.0,1327.0
393856.0,221.0
393856.0,997.0
393856.0,810.0
393856.0,245.0
25046.0,1409.0
25046.0,232.0
25046.0,1106.0
25046.0,1184.0
25046.0,579.0
25046.0,579.0
25046.0,1265.0
25046.0,232.0
25046.0,762.0
25046.0,1570.0
25046.0,761.0
25046.0,474.0
25046.0,474.0
25046.0,401.0
25046.0,1184.0
25046.0,1106.0
25046.0,207.0
25046.0,401.0
25046.0,579.0
25046.0,1570.0
8423.0,1137.0
8423.0,11.0
8423.0,3019.0
8423.0,1353.0
8423.0,2185.0
8423.0,990.0
8423.0,990.0
8423.0,1433.0
8423.0,1137.0
8423.0,1902.0
8423.0,1137.0
8423.0,11.0
8423.0,1568.0
8423.0,11.0
8423.0,582.0
8423.0,1902.0
8423.0,11.0
8423.0,2998.0
8423.0,1353.0
8423.0,3948.0
197988.0,1846.0
197988.0,551.0
197988.0,570.0
197988.0,7160.0
197988.0,7923.0
197988.0,260.0
197988.0,1718.0
197988.0,1264.0
197988.0,570.0
197988.0,1384.0
197988.0,1384.0
197988.0,3.0
197988.0,900.0
197988.0,6507.0
197988.0,814.0
197988.0,6278.0
197988.0,900.0
197988.0,1718.0
197988.0,814.0
197988.0,598.0
7415.0,317.0
7415.0,3660.0
7415.0,81.0
7415.0,317.0
7415.0,939.0
7415.0,434.0
7415.0,601.0
7415.0,1053.0
7415.0,895.0
7415.0,330.0
7415.0,1.0
7415.0,225.0
7415.0,1053.0
7415.0,1.0
7415.0,81.0
7415.0,330.0
7415.0,1.0
7415.0,939.0
7415.0,1267.0
7415.0,434.0
39662.0,3220.0
39662.0,4670.0
39662.0,2390.0
39662.0,5496.0
39662.0,3243.0
39662.0,6909.0
39662.0,3475.0
39662.0,3037.0
39662.0,4160.0
39662.0,2390.0
39662.0,3243.0
39662.0,6364.0
39662.0,6364.0
39662.0,3037.0
39662.0,2683.0
199015.0,632.0
199015.0,767.0
199015.0,399.0
199015.0,1186.0
199015.0,2230.0
199015.0,714.0
199015.0,689.0
199015.0,2230.0
199015.0,1998.0
199015.0,4971.0
199015.0,2230.0
199015.0,1998.0
199015.0,93.0
199015.0,855.0
199015.0,2.0
199015.0,855.0
199015.0,2.0
199015.0,2321.0
199015.0,714.0
199015.0,2444.0
21069.0,0.0
21069.0,1887.0
21069.0,522.0
21069.0,520.0
21069.0,182.0
21069.0,1175.0
21069.0,175.0
21069.0,1159.0
21069.0,511.0
21069.0,520.0
21069.0,4.0
21069.0,220.0
21069.0,985.0
21069.0,1635.0
21069.0,1887.0
21069.0,520.0
21069.0,1235.0
21069.0,985.0
21069.0,922.0
21069.0,1635.0
31498.0,152.0
31498.0,284.0
31498.0,2624.0
31498.0,284.0
31498.0,2.0
31498.0,527.0
31498.0,1105.0
31498.0,580.0
31498.0,1220.0
31498.0,476.0
31498.0,2.0
31498.0,476.0
31498.0,455.0
31498.0,5986.0
31498.0,806.0
31498.0,806.0
31498.0,213.0
31498.0,1183.0
31498.0,6231.0
31498.0,6296.0
32121.0,169.0
32121.0,332.0
32121.0,2.0
32121.0,2.0
32121.0,2.0
32121.0,862.0
32121.0,16.0
32121.0,207.0
32121.0,29.0
32121.0,862.0
32121.0,2.0
32121.0,1584.0
32121.0,132.0
32121.0,1584.0
32121.0,1474.0
32121.0,169.0
32121.0,1584.0
32121.0,332.0
32121.0,862.0
32121.0,132.0
43584.0,3618.0
43584.0,2376.0
43584.0,3290.0
43584.0,2269.0
43584.0,1249.0
43584.0,1024.0
43584.0,1024.0
43584.0,839.0
43584.0,778.0
43584.0,1989.0
43584.0,778.0
43584.0,2599.0
43584.0,1140.0
43584.0,778.0
43584.0,399.0
43584.0,2135.0
43584.0,2135.0
43584.0,3180.0
43584.0,2954.0
43584.0,3290.0
7386.0,911.0
7386.0,5223.0
7386.0,2146.0
7386.0,901.0
7386.0,3268.0
7386.0,2061.0
7386.0,1174.0
7386.0,2253.0
7386.0,1172.0
7386.0,2279.0
7386.0,1172.0
7386.0,1476.0
7386.0,5223.0
7386.0,4531.0
7386.0,2648.0
7386.0,3026.0
7386.0,3396.0
7386.0,1476.0
7386.0,6.0
7386.0,1476.0
34118.0,3930.0
34118.0,1144.0
34118.0,2797.0
34118.0,2286.0
34118.0,2286.0
34118.0,2149.0
34118.0,2286.0
34118.0,2149.0
34118.0,3930.0
34118.0,2286.0
34118.0,1786.0
34118.0,1646.0
34118.0,2843.0
34118.0,1144.0
34118.0,2149.0
34118.0,2843.0
34118.0,1646.0
34118.0,2843.0
34118.0,2797.0
12511.0,4010.0
12511.0,724.0
12511.0,724.0
12511.0,947.0
12511.0,315.0
12511.0,1570.0
12511.0,724.0
12511.0,1583.0
12511.0,1570.0
12511.0,611.0
12511.0,1246.0
12511.0,1570.0
12511.0,315.0
12511.0,1388.0
12511.0,614.0
12511.0,614.0
12511.0,1388.0
12511.0,1058.0
12511.0,1718.0
40112.0,4461.0
40112.0,2779.0
40112.0,6542.0
40112.0,1971.0
40112.0,1971.0
40112.0,4461.0
40112.0,4461.0
40112.0,2197.0
40112.0,3141.0
40112.0,4001.0
40112.0,1959.0
40112.0,2020.0
40112.0,2671.0
40112.0,7.0
40112.0,1470.0
40112.0,4461.0
40112.0,809.0
40112.0,7.0
40112.0,4461.0
40112.0,3767.0
199080.0,6415.0
199080.0,2403.0
199080.0,2957.0
199080.0,2107.0
199080.0,6415.0
199080.0,2861.0
199080.0,2521.0
199080.0,2403.0
199080.0,3493.0
199080.0,2866.0
199080.0,6.0
199080.0,6.0
199080.0,6.0
199080.0,3549.0
199080.0,2107.0
199080.0,2293.0
199080.0,2407.0
199080.0,3059.0
199080.0,2521.0
199563.0,372.0
199563.0,108.0
199563.0,637.0
199563.0,68.0
199563.0,293.0
199563.0,582.0
199563.0,276.0
199563.0,637.0
199563.0,2.0
199563.0,0.0
199563.0,343.0
199563.0,293.0
199563.0,582.0
199563.0,0.0
199563.0,83.0
199563.0,6715.0
199563.0,448.0
199563.0,276.0
199563.0,162.0
34173.0,4.0
34173.0,866.0
34173.0,1657.0
34173.0,4439.0
34173.0,4443.0
34173.0,866.0
34173.0,4.0
34173.0,1657.0
34173.0,1178.0
34173.0,206.0
34173.0,1076.0
34173.0,1123.0
34173.0,1097.0
34173.0,2759.0
34173.0,866.0
34173.0,787.0
34173.0,2101.0
34173.0,4384.0
34173.0,1505.0
34173.0,4.0
39029.0,540.0
39029.0,1197.0
39029.0,7.0
39029.0,1474.0
39029.0,1489.0
39029.0,1474.0
39029.0,1474.0
39029.0,2421.0
39029.0,1563.0
39029.0,3444.0
39029.0,1489.0
39029.0,6564.0
39029.0,2031.0
39029.0,1197.0
39029.0,1474.0
39029.0,3444.0
39029.0,2128.0
39029.0,1489.0
47571.0,3830.0
47571.0,3847.0
47571.0,2443.0
47571.0,6139.0
47571.0,3830.0
47571.0,8.0
47571.0,1576.0
47571.0,3000.0
47571.0,5821.0
47571.0,3404.0
47571.0,1048.0
47571.0,2443.0
47571.0,5821.0
47571.0,3284.0
47571.0,1576.0
47571.0,8.0
47571.0,1842.0
47571.0,2096.0
47571.0,1495.0
47571.0,4126.0
14110.0,653.0
14110.0,242.0
14110.0,1048.0
14110.0,653.0
14110.0,728.0
14110.0,243.0
14110.0,243.0
14110.0,1162.0
14110.0,1214.0
14110.0,528.0
14110.0,4.0
14110.0,528.0
14110.0,263.0
14110.0,804.0
14110.0,528.0
14110.0,1162.0
14110.0,246.0
14110.0,804.0
14110.0,1214.0
14110.0,0.0
8137.0,293.0
8137.0,0.0
8137.0,0.0
8137.0,590.0
8137.0,590.0
8137.0,1658.0
8137.0,0.0
8137.0,8174.0
8137.0,0.0
8137.0,839.0
8137.0,259.0
8137.0,268.0
8137.0,1658.0
8137.0,248.0
8137.0,1073.0
8137.0,839.0
8137.0,1658.0
8137.0,590.0
8137.0,259.0
4237.0,6189.0
4237.0,3235.0
4237.0,2857.0
4237.0,2857.0
4237.0,6622.0
4237.0,1399.0
4237.0,7209.0
4237.0,3554.0
4237.0,2448.0
4237.0,5033.0
4237.0,3235.0
4237.0,2857.0
4237.0,6622.0
4237.0,3235.0
4237.0,6622.0
4237.0,1389.0
4237.0,5033.0
4237.0,1389.0
4237.0,3235.0
4237.0,3776.0
39678.0,486.0
39678.0,303.0
39678.0,1438.0
39678.0,1003.0
39678.0,1904.0
39678.0,486.0
39678.0,1057.0
39678.0,847.0
39678.0,919.0
39678.0,2924.0
39678.0,1009.0
39678.0,1931.0
39678.0,525.0
39678.0,1572.0
39678.0,194.0
39678.0,2354.0
39678.0,283.0
39678.0,919.0
39678.0,1572.0
39678.0,3091.0
50998.0,393.0
50998.0,4236.0
50998.0,384.0
50998.0,101.0
50998.0,113.0
50998.0,384.0
50998.0,437.0
50998.0,54.0
50998.0,54.0
50998.0,1900.0
50998.0,33.0
50998.0,465.0
50998.0,1250.0
50998.0,164.0
50998.0,331.0
50998.0,1900.0
50998.0,101.0
50998.0,384.0
50998.0,73.0
50998.0,101.0
60269.0,4159.0
60269.0,2777.0
60269.0,1370.0
60269.0,1650.0
60269.0,3531.0
60269.0,2410.0
60269.0,7444.0
60269.0,2410.0
60269.0,6.0
60269.0,1650.0
60269.0,1370.0
60269.0,4159.0
60269.0,599.0
60269.0,2410.0
60269.0,3228.0
60269.0,788.0
60269.0,6.0
60269.0,1370.0
60269.0,3228.0
13938.0,60.0
13938.0,454.0
13938.0,247.0
13938.0,6170.0
13938.0,89.0
13938.0,381.0
13938.0,89.0
13938.0,89.0
13938.0,78.0
13938.0,132.0
13938.0,78.0
13938.0,132.0
13938.0,312.0
13938.0,381.0
13938.0,29.0
13938.0,282.0
13938.0,132.0
13938.0,0.0
13938.0,312.0
13938.0,132.0
32231.0,443.0
32231.0,2428.0
32231.0,571.0
32231.0,2624.0
32231.0,3190.0
32231.0,9675.0
32231.0,3190.0
32231.0,5462.0
32231.0,1004.0
32231.0,2428.0
32231.0,8485.0
32231.0,571.0
32231.0,1957.0
32231.0,2624.0
32231.0,443.0
32231.0,517.0
32231.0,3330.0
32231.0,571.0
32231.0,1459.0
32231.0,2624.0
6307.0,2.0
6307.0,0.0
6307.0,2213.0
6307.0,832.0
6307.0,1894.0
6307.0,161.0
6307.0,570.0
6307.0,2.0
6307.0,2.0
6307.0,0.0
6307.0,832.0
6307.0,19.0
6307.0,2.0
6307.0,59.0
6307.0,0.0
6307.0,901.0
6307.0,0.0
6307.0,19.0
6307.0,647.0
6307.0,0.0
263739.0,1549.0
263739.0,8.0
263739.0,6144.0
263739.0,5041.0
263739.0,1549.0
263739.0,5215.0
263739.0,6144.0
263739.0,3277.0
263739.0,4696.0
263739.0,1549.0
263739.0,5240.0
263739.0,2200.0
263739.0,2830.0
263739.0,4696.0
263739.0,1962.0
263739.0,3043.0
263739.0,2901.0
263739.0,2704.0
263739.0,2830.0
263739.0,5240.0
12147.0,751.0
12147.0,371.0
12147.0,496.0
12147.0,1271.0
12147.0,0.0
12147.0,352.0
12147.0,751.0
12147.0,43.0
12147.0,2207.0
12147.0,573.0
12147.0,820.0
12147.0,299.0
12147.0,496.0
12147.0,496.0
12147.0,299.0
